id,campaign_id,campaign_name,channel,date,impressions,clicks,conversions,spend_usd,revenue_usd,ctr,cpc,cpl,conversion_rate,roas,bounce_rate,ad_quality,audience_age_group,audience_device,region,ad_format,objective,budget_type
1064,2064,Campaign_1064,Facebook Ads,2023-03-31,45645,1608,181,1517.78,2952.86,0.0352,0.94,8.39,0.1126,1.95,0.9648,3,45-54,Tablet,North America,Image,Consideration,Lifetime
1065,2065,Campaign_1065,Facebook Ads,2024-06-16,26207,2171,370,1028.11,766.26,0.0828,0.47,2.78,0.1704,0.75,0.9172,5,25-34,Tablet,North America,Carousel,Consideration,Lifetime
1066,2066,Campaign_1066,Organic Search,2023-06-25,36224,1078,411,688.91,1955.11,0.0298,0.64,1.68,0.3813,2.84,0.9702,1,18-24,Mobile,LATAM,Text,Conversion,Daily
1067,2067,Campaign_1067,Organic Search,2023-09-14,26557,3584,206,1204.63,1616.90,0.1350,0.34,5.85,0.0575,1.34,0.8650,3,55+,Desktop,Europe,Carousel,Awareness,Daily
1068,2068,Campaign_1068,Email,2024-01-10,39191,131,146,3229.52,9668.42,0.0033,24.65,22.12,1.1145,2.99,0.9967,5,35-44,Mobile,Europe,Carousel,Consideration,Lifetime
1069,2069,Campaign_1069,Facebook Ads,2024-04-08,15246,825,203,2304.07,6788.87,0.0541,2.79,11.35,0.2461,2.95,0.9459,5,25-34,Mobile,LATAM,Text,Consideration,Daily
1070,2070,Campaign_1070,Facebook Ads,2024-03-25,13846,3088,497,2791.09,6829.96,0.2230,0.90,5.62,0.1609,2.45,0.7770,4,55+,Tablet,Asia-Pacific,Image,Conversion,Daily
1071,2071,Campaign_1071,Email,2024-01-20,38085,4423,47,655.71,360.75,0.1161,0.15,13.95,0.0106,0.55,0.8839,4,25-34,Tablet,North America,Video,Consideration,Lifetime
1072,2072,Campaign_1072,LinkedIn,2024-04-06,46403,2937,257,4020.48,7472.82,0.0633,1.37,15.64,0.0875,1.86,0.9367,3,25-34,Mobile,Europe,Text,Consideration,Lifetime
1073,2073,Campaign_1073,LinkedIn,2024-09-22,14470,1928,138,3931.27,2819.08,0.1332,2.04,28.49,0.0716,0.72,0.8668,3,35-44,Mobile,LATAM,Video,Awareness,Daily
1074,2074,Campaign_1074,LinkedIn,2023-04-08,14176,2321,171,156.87,429.49,0.1637,0.07,0.92,0.0737,2.74,0.8363,1,55+,Desktop,Europe,Video,Conversion,Daily
1075,2075,Campaign_1075,Email,2024-04-07,42881,1657,100,1948.40,4820.52,0.0386,1.18,19.48,0.0604,2.47,0.9614,5,18-24,Tablet,Asia-Pacific,Text,Conversion,Lifetime
1076,2076,Campaign_1076,Facebook Ads,2023-11-06,14546,3189,186,390.41,1144.23,0.2192,0.12,2.10,0.0583,2.93,0.7808,3,55+,Tablet,LATAM,Image,Consideration,Lifetime
1077,2077,Campaign_1077,Email,2024-08-18,7805,655,383,3970.92,8025.06,0.0839,6.06,10.37,0.5847,2.02,0.9161,4,55+,Mobile,Asia-Pacific,Text,Consideration,Lifetime
1078,2078,Campaign_1078,Email,2024-08-29,17788,4785,314,3699.48,6679.16,0.2690,0.77,11.78,0.0656,1.81,0.7310,3,18-24,Tablet,Asia-Pacific,Text,Conversion,Lifetime
1079,2079,Campaign_1079,LinkedIn,2023-04-15,30348,3464,375,4514.84,8115.13,0.1141,1.30,12.04,0.1083,1.80,0.8859,3,35-44,Mobile,LATAM,Carousel,Consideration,Lifetime
1080,2080,Campaign_1080,Google Ads,2024-01-15,9080,3715,293,1220.20,1788.96,0.4091,0.33,4.16,0.0789,1.47,0.5909,4,55+,Mobile,Europe,Carousel,Consideration,Daily
1081,2081,Campaign_1081,Facebook Ads,2024-06-09,36886,2194,408,2308.66,3859.45,0.0595,1.05,5.66,0.1860,1.67,0.9405,5,18-24,Tablet,North America,Text,Conversion,Lifetime
1082,2082,Campaign_1082,LinkedIn,2024-11-12,24764,4320,362,963.21,2011.69,0.1744,0.22,2.66,0.0838,2.09,0.8256,2,25-34,Desktop,North America,Carousel,Consideration,Lifetime
1083,2083,Campaign_1083,Google Ads,2023-04-08,7630,3815,20,1887.61,5346.41,0.5000,0.49,94.38,0.0052,2.83,0.5000,3,25-34,Tablet,LATAM,Image,Awareness,Lifetime
1084,2084,Campaign_1084,Google Ads,2023-02-11,34333,1426,297,2635.10,5243.09,0.0415,1.85,8.87,0.2083,1.99,0.9585,2,18-24,Mobile,North America,Carousel,Consideration,Daily
1085,2085,Campaign_1085,Organic Search,2024-07-23,16701,3512,419,313.99,829.81,0.2103,0.09,0.75,0.1193,2.64,0.7897,1,25-34,Mobile,Asia-Pacific,Image,Conversion,Daily
1086,2086,Campaign_1086,Facebook Ads,2024-06-04,15859,397,392,3588.61,9534.76,0.0250,9.04,9.15,0.9874,2.66,0.9750,4,55+,Desktop,Europe,Video,Awareness,Lifetime
1087,2087,Campaign_1087,Google Ads,2023-11-23,22183,50,395,2739.30,4922.75,0.0023,54.79,6.93,7.9000,1.80,0.9977,2,18-24,Mobile,LATAM,Video,Consideration,Daily
1088,2088,Campaign_1088,LinkedIn,2024-11-01,41438,112,9,4153.35,5684.58,0.0027,37.08,461.48,0.0804,1.37,0.9973,1,55+,Desktop,Asia-Pacific,Image,Awareness,Lifetime
1089,2089,Campaign_1089,Organic Search,2023-08-02,32749,1833,186,1395.31,2928.66,0.0560,0.76,7.50,0.1015,2.10,0.9440,5,45-54,Tablet,Asia-Pacific,Video,Conversion,Lifetime
1090,2090,Campaign_1090,Facebook Ads,2023-01-19,32887,3864,493,4521.44,7300.74,0.1175,1.17,9.17,0.1276,1.61,0.8825,4,35-44,Desktop,Europe,Image,Awareness,Lifetime
1091,2091,Campaign_1091,Email,2024-11-22,43244,275,132,4993.54,3513.47,0.0064,18.16,37.83,0.4800,0.70,0.9936,2,35-44,Mobile,Europe,Text,Consideration,Daily
1092,2092,Campaign_1092,LinkedIn,2023-10-28,9776,1092,32,4600.53,6645.57,0.1117,4.21,143.77,0.0293,1.44,0.8883,1,35-44,Mobile,North America,Carousel,Consideration,Daily
1093,2093,Campaign_1093,Google Ads,2024-06-20,16021,894,68,3900.57,11643.90,0.0558,4.36,57.36,0.0761,2.99,0.9442,2,18-24,Desktop,Europe,Video,Conversion,Daily
1094,2094,Campaign_1094,Google Ads,2023-12-31,5327,2730,79,4071.23,2529.37,0.5125,1.49,51.53,0.0289,0.62,0.4875,3,45-54,Tablet,LATAM,Video,Awareness,Lifetime
1095,2095,Campaign_1095,LinkedIn,2023-05-25,49043,4169,190,2890.03,6478.49,0.0850,0.69,15.21,0.0456,2.24,0.9150,4,35-44,Desktop,LATAM,Text,Awareness,Daily
1096,2096,Campaign_1096,Google Ads,2023-11-06,8614,1284,100,991.26,2580.22,0.1491,0.77,9.91,0.0779,2.60,0.8509,4,55+,Mobile,Europe,Carousel,Conversion,Lifetime
1097,2097,Campaign_1097,Organic Search,2024-01-13,2245,2034,484,3401.35,7217.03,0.9060,1.67,7.03,0.2380,2.12,0.0940,2,35-44,Tablet,Europe,Carousel,Conversion,Daily
1098,2098,Campaign_1098,Facebook Ads,2024-09-04,42011,4306,284,3578.13,6885.65,0.1025,0.83,12.60,0.0660,1.92,0.8975,4,45-54,Desktop,Asia-Pacific,Image,Conversion,Lifetime
1099,2099,Campaign_1099,Organic Search,2023-11-21,11355,1328,401,4927.66,11180.30,0.1170,3.71,12.29,0.3020,2.27,0.8830,3,55+,Desktop,LATAM,Video,Conversion,Lifetime
1100,2100,Campaign_1100,Google Ads,2024-10-22,34305,1644,220,2729.44,4294.38,0.0479,1.66,12.41,0.1338,1.57,0.9521,3,55+,Desktop,North America,Carousel,Consideration,Daily
1101,2101,Campaign_1101,Email,2024-04-10,49692,2601,389,1393.28,1014.87,0.0523,0.54,3.58,0.1496,0.73,0.9477,5,18-24,Mobile,Asia-Pacific,Video,Consideration,Lifetime
1102,2102,Campaign_1102,Facebook Ads,2024-04-17,30714,2002,52,3434.18,9979.48,0.0652,1.72,66.04,0.0260,2.91,0.9348,3,18-24,Mobile,Asia-Pacific,Video,Conversion,Daily
1103,2103,Campaign_1103,Facebook Ads,2024-08-26,18198,1745,465,4897.91,7742.38,0.0959,2.81,10.53,0.2665,1.58,0.9041,2,25-34,Mobile,North America,Video,Conversion,Lifetime
1104,2104,Campaign_1104,LinkedIn,2024-10-22,2415,1004,159,927.21,2005.99,0.4157,0.92,5.83,0.1584,2.16,0.5843,5,45-54,Tablet,North America,Video,Awareness,Lifetime
1105,2105,Campaign_1105,LinkedIn,2023-02-20,44798,3341,379,1663.69,3041.68,0.0746,0.50,4.39,0.1134,1.83,0.9254,2,55+,Tablet,Europe,Image,Consideration,Daily
1106,2106,Campaign_1106,Email,2024-10-13,2652,406,41,2732.31,1739.61,0.1531,6.73,66.64,0.1010,0.64,0.8469,3,45-54,Tablet,Europe,Carousel,Awareness,Lifetime
1107,2107,Campaign_1107,Facebook Ads,2024-11-17,44625,3645,46,892.56,2572.24,0.0817,0.24,19.40,0.0126,2.88,0.9183,4,35-44,Mobile,Asia-Pacific,Video,Awareness,Lifetime
1108,2108,Campaign_1108,Email,2024-12-05,21446,1018,158,159.99,396.99,0.0475,0.16,1.01,0.1552,2.48,0.9525,4,35-44,Tablet,LATAM,Carousel,Consideration,Lifetime
1109,2109,Campaign_1109,LinkedIn,2023-11-29,19740,291,445,1718.07,1499.44,0.0147,5.90,3.86,1.5292,0.87,0.9853,5,25-34,Tablet,LATAM,Text,Conversion,Lifetime
1110,2110,Campaign_1110,LinkedIn,2024-12-19,4810,3496,183,4333.59,12801.95,0.7268,1.24,23.68,0.0523,2.95,0.2732,2,55+,Desktop,Asia-Pacific,Text,Consideration,Daily
1111,2111,Campaign_1111,Facebook Ads,2024-04-12,17569,4284,245,265.17,621.10,0.2438,0.06,1.08,0.0572,2.34,0.7562,3,55+,Mobile,LATAM,Carousel,Awareness,Daily
1112,2112,Campaign_1112,Organic Search,2023-05-10,35319,2194,10,2173.20,3652.72,0.0621,0.99,217.32,0.0046,1.68,0.9379,2,25-34,Desktop,LATAM,Image,Consideration,Daily
1113,2113,Campaign_1113,Google Ads,2023-10-26,14584,196,153,3822.89,7754.45,0.0134,19.50,24.99,0.7806,2.03,0.9866,4,35-44,Mobile,North America,Image,Conversion,Lifetime
1114,2114,Campaign_1114,LinkedIn,2023-07-15,27783,592,219,4768.25,3656.49,0.0213,8.05,21.77,0.3699,0.77,0.9787,3,55+,Mobile,Europe,Text,Consideration,Daily
1115,2115,Campaign_1115,LinkedIn,2024-06-27,34529,741,154,4928.10,9368.46,0.0215,6.65,32.00,0.2078,1.90,0.9785,4,45-54,Tablet,Europe,Video,Conversion,Daily
1116,2116,Campaign_1116,Organic Search,2024-02-26,13511,1075,338,2138.75,1463.23,0.0796,1.99,6.33,0.3144,0.68,0.9204,1,55+,Desktop,Asia-Pacific,Text,Conversion,Lifetime
1117,2117,Campaign_1117,Organic Search,2024-09-07,10471,4100,440,4754.40,8853.35,0.3916,1.16,10.81,0.1073,1.86,0.6084,1,35-44,Desktop,North America,Video,Awareness,Lifetime
1118,2118,Campaign_1118,Email,2023-12-19,46235,4055,364,225.32,423.99,0.0877,0.06,0.62,0.0898,1.88,0.9123,3,55+,Tablet,LATAM,Text,Awareness,Daily
1119,2119,Campaign_1119,Email,2023-06-13,7163,3409,282,3742.29,10052.15,0.4759,1.10,13.27,0.0827,2.69,0.5241,5,55+,Desktop,Asia-Pacific,Text,Conversion,Daily
1120,2120,Campaign_1120,Google Ads,2024-09-14,17065,3001,186,3231.59,7473.52,0.1759,1.08,17.37,0.0620,2.31,0.8241,5,18-24,Desktop,Asia-Pacific,Image,Conversion,Lifetime
1121,2121,Campaign_1121,Google Ads,2024-03-14,45654,779,61,1285.13,1444.33,0.0171,1.65,21.07,0.0783,1.12,0.9829,5,55+,Mobile,LATAM,Carousel,Awareness,Lifetime
1122,2122,Campaign_1122,Facebook Ads,2023-09-11,18920,4549,147,2561.23,6969.27,0.2404,0.56,17.42,0.0323,2.72,0.7596,3,25-34,Desktop,Europe,Carousel,Conversion,Lifetime
1123,2123,Campaign_1123,Email,2023-07-19,39969,2605,386,691.29,1336.34,0.0652,0.27,1.79,0.1482,1.93,0.9348,1,25-34,Desktop,LATAM,Text,Consideration,Lifetime
1124,2124,Campaign_1124,LinkedIn,2024-01-31,49348,1200,143,4364.41,8798.43,0.0243,3.64,30.52,0.1192,2.02,0.9757,3,45-54,Mobile,Asia-Pacific,Image,Conversion,Daily
1125,2125,Campaign_1125,Email,2024-11-30,20154,1785,102,1821.60,1680.34,0.0886,1.02,17.86,0.0571,0.92,0.9114,4,55+,Tablet,Europe,Video,Conversion,Daily
1126,2126,Campaign_1126,LinkedIn,2023-05-15,41167,1088,299,3148.92,8327.11,0.0264,2.89,10.53,0.2748,2.64,0.9736,2,45-54,Mobile,Asia-Pacific,Text,Awareness,Lifetime
1127,2127,Campaign_1127,Organic Search,2023-01-23,21229,2962,92,835.94,2363.55,0.1395,0.28,9.09,0.0311,2.83,0.8605,3,35-44,Tablet,North America,Video,Awareness,Lifetime
1128,2128,Campaign_1128,Email,2023-03-27,27997,4890,462,1070.52,2609.37,0.1747,0.22,2.32,0.0945,2.44,0.8253,1,35-44,Tablet,Europe,Video,Awareness,Daily
1129,2129,Campaign_1129,Organic Search,2023-05-14,22101,2590,285,4960.18,14145.84,0.1172,1.92,17.40,0.1100,2.85,0.8828,3,18-24,Mobile,Asia-Pacific,Image,Consideration,Daily
1130,2130,Campaign_1130,Google Ads,2023-12-05,41391,4464,423,3777.78,4743.95,0.1078,0.85,8.93,0.0948,1.26,0.8922,2,18-24,Mobile,Asia-Pacific,Image,Conversion,Daily
1131,2131,Campaign_1131,Google Ads,2023-03-14,11327,1292,118,4811.76,12764.63,0.1141,3.72,40.78,0.0913,2.65,0.8859,1,55+,Tablet,North America,Carousel,Conversion,Daily
1132,2132,Campaign_1132,Facebook Ads,2024-07-08,8187,822,496,1514.46,2608.25,0.1004,1.84,3.05,0.6034,1.72,0.8996,3,55+,Mobile,LATAM,Image,Awareness,Lifetime
1133,2133,Campaign_1133,Email,2023-11-10,30685,1966,448,864.59,786.60,0.0641,0.44,1.93,0.2279,0.91,0.9359,3,45-54,Mobile,Europe,Text,Conversion,Daily
1134,2134,Campaign_1134,Organic Search,2023-03-23,35948,3462,28,2540.19,5517.30,0.0963,0.73,90.72,0.0081,2.17,0.9037,4,45-54,Desktop,Asia-Pacific,Text,Conversion,Lifetime
1135,2135,Campaign_1135,LinkedIn,2023-08-15,35728,2549,29,2498.61,5522.68,0.0713,0.98,86.16,0.0114,2.21,0.9287,4,55+,Mobile,Asia-Pacific,Video,Consideration,Lifetime
1136,2136,Campaign_1136,Google Ads,2023-11-06,38921,3490,359,915.99,1115.04,0.0897,0.26,2.55,0.1029,1.22,0.9103,2,55+,Mobile,Asia-Pacific,Carousel,Conversion,Daily
1137,2137,Campaign_1137,Google Ads,2024-03-26,8035,3595,365,3679.44,2092.62,0.4474,1.02,10.08,0.1015,0.57,0.5526,5,18-24,Desktop,Asia-Pacific,Video,Consideration,Lifetime
1138,2138,Campaign_1138,LinkedIn,2024-05-26,12471,1263,287,1840.80,1840.10,0.1013,1.46,6.41,0.2272,1.00,0.8987,1,18-24,Tablet,LATAM,Video,Conversion,Lifetime
1139,2139,Campaign_1139,Organic Search,2023-01-23,29460,2981,137,972.51,1458.22,0.1012,0.33,7.10,0.0460,1.50,0.8988,3,18-24,Tablet,LATAM,Carousel,Awareness,Lifetime
1140,2140,Campaign_1140,Organic Search,2023-04-18,22071,468,474,1693.32,1556.00,0.0212,3.62,3.57,1.0128,0.92,0.9788,4,55+,Mobile,LATAM,Video,Awareness,Lifetime
1141,2141,Campaign_1141,Email,2024-11-10,1582,3831,50,2840.11,2797.72,2.4216,0.74,56.80,0.0131,0.99,-1.4216,5,45-54,Mobile,Europe,Carousel,Conversion,Daily
1142,2142,Campaign_1142,Email,2024-04-23,49282,838,391,3646.03,5390.57,0.0170,4.35,9.32,0.4666,1.48,0.9830,4,25-34,Tablet,LATAM,Video,Awareness,Daily
1143,2143,Campaign_1143,Facebook Ads,2023-01-23,27189,1921,434,2435.36,7073.42,0.0707,1.27,5.61,0.2259,2.90,0.9293,2,25-34,Mobile,Europe,Video,Consideration,Daily
1144,2144,Campaign_1144,Google Ads,2023-05-26,16531,4640,291,2651.70,6392.21,0.2807,0.57,9.11,0.0627,2.41,0.7193,4,45-54,Tablet,LATAM,Carousel,Awareness,Lifetime
1145,2145,Campaign_1145,Email,2023-12-01,17672,2075,233,737.78,958.65,0.1174,0.36,3.17,0.1123,1.30,0.8826,3,45-54,Tablet,Asia-Pacific,Text,Consideration,Lifetime
1146,2146,Campaign_1146,Organic Search,2024-11-06,41747,2496,54,4577.72,13179.30,0.0598,1.83,84.77,0.0216,2.88,0.9402,3,45-54,Desktop,North America,Video,Conversion,Daily
1147,2147,Campaign_1147,LinkedIn,2024-02-29,21243,4873,418,4647.18,9824.68,0.2294,0.95,11.12,0.0858,2.11,0.7706,2,18-24,Desktop,Europe,Video,Conversion,Lifetime
1148,2148,Campaign_1148,Organic Search,2024-12-05,4060,610,291,3432.96,5625.33,0.1502,5.63,11.80,0.4770,1.64,0.8498,4,35-44,Mobile,North America,Text,Awareness,Daily
1149,2149,Campaign_1149,Google Ads,2023-06-21,14731,2701,239,137.28,229.36,0.1834,0.05,0.57,0.0885,1.67,0.8166,2,55+,Mobile,North America,Carousel,Conversion,Daily
1150,2150,Campaign_1150,Organic Search,2023-01-23,13294,3954,311,2708.52,4135.53,0.2974,0.69,8.71,0.0787,1.53,0.7026,4,18-24,Tablet,Asia-Pacific,Carousel,Conversion,Lifetime
1151,2151,Campaign_1151,Facebook Ads,2024-09-03,21719,589,35,3164.63,3425.65,0.0271,5.37,90.42,0.0594,1.08,0.9729,4,25-34,Mobile,Asia-Pacific,Text,Consideration,Daily
1152,2152,Campaign_1152,Google Ads,2023-09-08,48042,4805,88,4973.54,7294.10,0.1000,1.04,56.52,0.0183,1.47,0.9000,1,55+,Desktop,Europe,Carousel,Consideration,Lifetime
1153,2153,Campaign_1153,LinkedIn,2024-04-12,27325,3186,211,4980.53,9063.27,0.1166,1.56,23.60,0.0662,1.82,0.8834,5,45-54,Tablet,Europe,Image,Conversion,Daily
1154,2154,Campaign_1154,Facebook Ads,2024-02-22,23597,3339,444,4295.18,7817.52,0.1415,1.29,9.67,0.1330,1.82,0.8585,4,25-34,Tablet,Europe,Video,Awareness,Lifetime
1155,2155,Campaign_1155,Google Ads,2023-04-25,2903,2660,317,365.96,879.89,0.9163,0.14,1.15,0.1192,2.40,0.0837,3,45-54,Mobile,LATAM,Carousel,Awareness,Lifetime
1156,2156,Campaign_1156,LinkedIn,2024-09-29,15551,4962,499,4768.72,6661.88,0.3191,0.96,9.56,0.1006,1.40,0.6809,1,45-54,Tablet,LATAM,Text,Awareness,Daily
1157,2157,Campaign_1157,Facebook Ads,2024-09-15,28751,1994,364,3082.67,7065.46,0.0694,1.55,8.47,0.1825,2.29,0.9306,4,45-54,Tablet,North America,Video,Conversion,Daily
1158,2158,Campaign_1158,Facebook Ads,2024-07-04,25278,3195,244,4014.39,7808.91,0.1264,1.26,16.45,0.0764,1.95,0.8736,3,55+,Tablet,Europe,Text,Awareness,Lifetime
1159,2159,Campaign_1159,Google Ads,2024-02-25,26653,2808,464,2065.60,5999.77,0.1054,0.74,4.45,0.1652,2.90,0.8946,5,25-34,Desktop,North America,Carousel,Awareness,Lifetime
1160,2160,Campaign_1160,Email,2023-04-04,16141,3310,86,1632.36,2388.49,0.2051,0.49,18.98,0.0260,1.46,0.7949,1,25-34,Tablet,LATAM,Text,Conversion,Lifetime
1161,2161,Campaign_1161,Facebook Ads,2024-11-11,3377,4157,408,2343.06,6450.54,1.2310,0.56,5.74,0.0981,2.75,-0.2310,1,45-54,Desktop,North America,Text,Consideration,Lifetime
1162,2162,Campaign_1162,Facebook Ads,2023-04-08,34615,1945,239,777.03,1982.67,0.0562,0.40,3.25,0.1229,2.55,0.9438,5,18-24,Tablet,North America,Video,Consideration,Daily
1163,2163,Campaign_1163,LinkedIn,2024-05-15,48148,2550,319,1817.48,3806.10,0.0530,0.71,5.70,0.1251,2.09,0.9470,5,35-44,Mobile,Europe,Video,Conversion,Daily
1164,2164,Campaign_1164,Organic Search,2024-07-06,28452,2879,187,4295.21,9175.80,0.1012,1.49,22.97,0.0650,2.14,0.8988,1,18-24,Mobile,Europe,Carousel,Consideration,Lifetime
1165,2165,Campaign_1165,Google Ads,2024-06-24,23725,3923,56,237.85,169.26,0.1654,0.06,4.25,0.0143,0.71,0.8346,4,55+,Tablet,North America,Text,Awareness,Lifetime
1166,2166,Campaign_1166,Google Ads,2023-06-06,10524,97,112,796.85,2291.39,0.0092,8.21,7.11,1.1546,2.88,0.9908,2,35-44,Mobile,LATAM,Text,Conversion,Lifetime
1167,2167,Campaign_1167,Email,2023-12-10,48999,2414,222,669.32,513.60,0.0493,0.28,3.01,0.0920,0.77,0.9507,4,18-24,Desktop,North America,Carousel,Conversion,Daily
1168,2168,Campaign_1168,Email,2024-10-19,12698,2306,69,2045.22,3902.45,0.1816,0.89,29.64,0.0299,1.91,0.8184,5,25-34,Tablet,LATAM,Text,Consideration,Daily
1169,2169,Campaign_1169,Google Ads,2023-06-26,44339,4722,226,4985.09,6606.13,0.1065,1.06,22.06,0.0479,1.33,0.8935,2,18-24,Desktop,North America,Text,Conversion,Lifetime
1170,2170,Campaign_1170,Email,2023-06-18,22175,803,255,908.12,1429.95,0.0362,1.13,3.56,0.3176,1.57,0.9638,2,45-54,Tablet,North America,Text,Conversion,Lifetime
1171,2171,Campaign_1171,LinkedIn,2024-01-02,13314,2852,179,770.14,1559.89,0.2142,0.27,4.30,0.0628,2.03,0.7858,1,55+,Desktop,Europe,Text,Awareness,Lifetime
1172,2172,Campaign_1172,Google Ads,2023-01-21,45197,4699,183,4579.53,12695.05,0.1040,0.97,25.02,0.0389,2.77,0.8960,1,18-24,Mobile,North America,Image,Conversion,Daily
1173,2173,Campaign_1173,Email,2023-12-30,3365,3702,190,4416.15,7259.79,1.1001,1.19,23.24,0.0513,1.64,-0.1001,1,18-24,Desktop,LATAM,Carousel,Conversion,Daily
1174,2174,Campaign_1174,Google Ads,2024-04-16,33017,452,451,209.59,622.34,0.0137,0.46,0.46,0.9978,2.97,0.9863,5,35-44,Desktop,North America,Carousel,Conversion,Lifetime
1175,2175,Campaign_1175,Organic Search,2024-10-31,33126,2136,231,3770.94,7474.12,0.0645,1.77,16.32,0.1081,1.98,0.9355,3,45-54,Mobile,North America,Text,Conversion,Lifetime
1176,2176,Campaign_1176,Facebook Ads,2024-12-24,44372,2277,275,3294.56,2969.67,0.0513,1.45,11.98,0.1208,0.90,0.9487,3,35-44,Mobile,LATAM,Carousel,Consideration,Lifetime
1177,2177,Campaign_1177,Google Ads,2024-04-13,45134,3460,232,3850.32,3754.15,0.0767,1.11,16.60,0.0671,0.98,0.9233,5,55+,Tablet,North America,Image,Conversion,Daily
1178,2178,Campaign_1178,Facebook Ads,2024-09-11,38823,3040,53,2497.79,5720.63,0.0783,0.82,47.13,0.0174,2.29,0.9217,3,55+,Tablet,North America,Text,Awareness,Lifetime
1179,2179,Campaign_1179,Email,2024-04-03,6622,4693,256,4957.33,3103.26,0.7087,1.06,19.36,0.0545,0.63,0.2913,3,45-54,Desktop,North America,Video,Consideration,Lifetime
1180,2180,Campaign_1180,Facebook Ads,2024-04-27,31540,1199,492,267.04,454.20,0.0380,0.22,0.54,0.4103,1.70,0.9620,1,35-44,Tablet,North America,Image,Conversion,Daily
1181,2181,Campaign_1181,Google Ads,2023-07-18,41551,112,89,1210.14,1053.48,0.0027,10.80,13.60,0.7946,0.87,0.9973,4,45-54,Desktop,LATAM,Video,Consideration,Lifetime
1182,2182,Campaign_1182,Organic Search,2024-02-01,2949,4989,225,2012.90,3186.51,1.6918,0.40,8.95,0.0451,1.58,-0.6918,2,35-44,Tablet,Asia-Pacific,Carousel,Conversion,Daily
1183,2183,Campaign_1183,Email,2024-09-03,43800,3203,246,2276.40,5405.98,0.0731,0.71,9.25,0.0768,2.37,0.9269,5,25-34,Mobile,LATAM,Carousel,Conversion,Lifetime
1184,2184,Campaign_1184,Google Ads,2023-07-18,32912,1058,393,4610.77,7594.09,0.0321,4.36,11.73,0.3715,1.65,0.9679,3,45-54,Mobile,LATAM,Carousel,Consideration,Daily
1185,2185,Campaign_1185,Email,2024-09-19,33161,2081,150,2822.02,2564.17,0.0628,1.36,18.81,0.0721,0.91,0.9372,4,55+,Mobile,Asia-Pacific,Text,Consideration,Daily
1186,2186,Campaign_1186,LinkedIn,2024-11-07,45387,1372,434,273.30,308.78,0.0302,0.20,0.63,0.3163,1.13,0.9698,4,35-44,Mobile,LATAM,Image,Consideration,Daily
1187,2187,Campaign_1187,Facebook Ads,2024-04-11,17508,2131,112,2068.92,2935.49,0.1217,0.97,18.47,0.0526,1.42,0.8783,4,25-34,Desktop,North America,Image,Consideration,Lifetime
1188,2188,Campaign_1188,LinkedIn,2023-02-13,46592,801,407,2111.63,1423.03,0.0172,2.64,5.19,0.5081,0.67,0.9828,3,55+,Mobile,LATAM,Text,Awareness,Lifetime
1189,2189,Campaign_1189,Google Ads,2023-04-16,44713,4194,268,4829.18,9469.27,0.0938,1.15,18.02,0.0639,1.96,0.9062,3,35-44,Mobile,North America,Text,Consideration,Daily
1190,2190,Campaign_1190,Organic Search,2024-03-15,2919,707,156,3016.03,6088.87,0.2422,4.27,19.33,0.2207,2.02,0.7578,5,25-34,Mobile,Europe,Carousel,Awareness,Lifetime
1191,2191,Campaign_1191,Email,2023-01-10,43595,1710,441,3196.47,2094.90,0.0392,1.87,7.25,0.2579,0.66,0.9608,1,55+,Mobile,North America,Image,Conversion,Daily
1192,2192,Campaign_1192,Facebook Ads,2024-07-14,10617,750,365,3580.60,5391.59,0.0706,4.77,9.81,0.4867,1.51,0.9294,2,55+,Tablet,North America,Carousel,Conversion,Daily
1193,2193,Campaign_1193,Email,2024-08-06,10732,1130,346,3861.69,5927.70,0.1053,3.42,11.16,0.3062,1.54,0.8947,4,25-34,Desktop,LATAM,Image,Consideration,Daily
1194,2194,Campaign_1194,Google Ads,2024-01-01,34298,2206,350,3193.50,4261.88,0.0643,1.45,9.12,0.1587,1.33,0.9357,5,55+,Desktop,LATAM,Text,Conversion,Lifetime
1195,2195,Campaign_1195,Email,2023-08-13,41617,1590,298,1224.11,2318.89,0.0382,0.77,4.11,0.1874,1.89,0.9618,3,35-44,Tablet,LATAM,Carousel,Awareness,Daily
1196,2196,Campaign_1196,Facebook Ads,2023-02-27,7929,3082,393,4376.53,5973.50,0.3887,1.42,11.14,0.1275,1.36,0.6113,4,35-44,Tablet,Europe,Image,Awareness,Lifetime
1197,2197,Campaign_1197,Google Ads,2024-11-19,38117,2033,158,3673.99,5661.70,0.0533,1.81,23.25,0.0777,1.54,0.9467,4,55+,Desktop,Asia-Pacific,Text,Consideration,Lifetime
1198,2198,Campaign_1198,Email,2024-05-05,15456,364,486,3722.26,9282.60,0.0236,10.23,7.66,1.3352,2.49,0.9764,1,18-24,Desktop,North America,Video,Consideration,Daily
1199,2199,Campaign_1199,Organic Search,2023-06-19,45063,3131,329,4982.96,4510.94,0.0695,1.59,15.15,0.1051,0.91,0.9305,4,25-34,Tablet,Asia-Pacific,Carousel,Consideration,Lifetime
1200,2200,Campaign_1200,Google Ads,2024-12-05,22140,4783,471,4022.51,8237.24,0.2160,0.84,8.54,0.0985,2.05,0.7840,5,18-24,Mobile,Asia-Pacific,Image,Awareness,Lifetime
